latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
48.817,-99.336,300.9,1.5,1.2,2017-10-20,1810,T,35,6.0NRT,283.3,8.2,D
48.813,-99.316,317.1,1.5,1.2,2017-10-20,1810,T,77,6.0NRT,285.9,28,D
49.224,-101.458,304.4,1.2,1.1,2017-10-20,1810,T,59,6.0NRT,293.1,5.5,D
49.403,-102.871,312.8,1.1,1,2017-10-20,1810,T,69,6.0NRT,295.1,10.6,D
48.62,-98.795,302.6,1.6,1.2,2017-10-20,1810,T,53,6.0NRT,287.3,7.3,D
49.353,-102.641,319.8,1.1,1,2017-10-20,1810,T,80,6.0NRT,294.9,17.7,D
49.351,-102.627,305.8,1.1,1,2017-10-20,1810,T,62,6.0NRT,294,5.3,D
49.394,-103.044,310.7,1.1,1,2017-10-20,1810,T,70,6.0NRT,294.3,8.4,D
48.459,-98.332,319.4,1.7,1.3,2017-10-20,1810,T,79,6.0NRT,293.6,29.5,D
48.454,-98.31,312.4,1.7,1.3,2017-10-20,1810,T,54,6.0NRT,293.6,16.7,D
48.462,-98.337,310.8,1.7,1.3,2017-10-20,1810,T,70,6.0NRT,293.8,16.2,D
48.458,-98.315,319.4,1.7,1.3,2017-10-20,1810,T,79,6.0NRT,293.9,32,D
49.353,-103.067,311.5,1.1,1,2017-10-20,1810,T,71,6.0NRT,294.9,8.9,D
48.509,-98.832,320.1,1.6,1.2,2017-10-20,1810,T,80,6.0NRT,292.5,32,D
48.504,-98.812,314.4,1.6,1.2,2017-10-20,1810,T,75,6.0NRT,293.2,21.6,D
49.319,-103.096,325.7,1.1,1,2017-10-20,1810,T,84,6.0NRT,296.4,22.3,D
49.241,-102.646,313.4,1.1,1,2017-10-20,1810,T,74,6.0NRT,295.9,10.2,D
49.238,-102.631,326.2,1.1,1,2017-10-20,1810,T,84,6.0NRT,296.2,24.7,D
49.048,-101.58,310.5,1.2,1.1,2017-10-20,1810,T,70,6.0NRT,290.9,11.7,D
48.434,-98.543,303.5,1.7,1.3,2017-10-20,1810,T,55,6.0NRT,288.7,7,D
49.31,-103.099,307.4,1.1,1,2017-10-20,1810,T,64,6.0NRT,295.7,4.6,D
49.229,-102.635,309.4,1.1,1,2017-10-20,1810,T,64,6.0NRT,296,6.9,D
49.011,-101.441,326.1,1.2,1.1,2017-10-20,1810,T,84,6.0NRT,292.3,31.1,D
49.008,-101.425,337.7,1.2,1.1,2017-10-20,1810,T,91,6.0NRT,293.2,51.8,D
49.28,-103.193,310.2,1.1,1,2017-10-20,1810,T,69,6.0NRT,296.1,7.2,D
49.271,-103.197,305.4,1.1,1,2017-10-20,1810,T,34,6.0NRT,295.2,3.5,D
48.344,-98.401,329.2,1.7,1.3,2017-10-20,1810,T,86,6.0NRT,294.4,56,D
48.414,-98.838,306,1.6,1.2,2017-10-20,1810,T,62,6.0NRT,293.2,9.8,D
48.41,-98.817,317.7,1.6,1.3,2017-10-20,1810,T,78,6.0NRT,293,27.5,D
48.902,-101.535,315.6,1.2,1.1,2017-10-20,1810,T,76,6.0NRT,290.2,16.6,D
48.899,-101.519,309.2,1.2,1.1,2017-10-20,1810,T,68,6.0NRT,290.4,10.1,D
48.812,-101.33,305.5,1.2,1.1,2017-10-20,1810,T,61,6.0NRT,293.7,6.9,D
48.809,-101.313,328.3,1.2,1.1,2017-10-20,1810,T,86,6.0NRT,294.3,34.9,D
48.584,-100.167,300.4,1.4,1.2,2017-10-20,1810,T,31,6.0NRT,269.8,9.2,D
48.762,-101.287,321,1.2,1.1,2017-10-20,1810,T,81,6.0NRT,294.3,24,D
48.758,-101.271,348.8,1.2,1.1,2017-10-20,1810,T,95,6.0NRT,295.3,80.7,D
48.166,-98.403,329.4,1.7,1.3,2017-10-20,1810,T,86,6.0NRT,290.3,59.9,D
48.161,-98.381,313.6,1.7,1.3,2017-10-20,1810,T,70,6.0NRT,290.3,24.9,D
47.678,-96.382,327.5,2.2,1.4,2017-10-20,1810,T,85,6.0NRT,296.4,73.9,D
47.671,-96.354,311.9,2.2,1.5,2017-10-20,1810,T,72,6.0NRT,295.3,25.7,D
48.299,-99.423,311.2,1.5,1.2,2017-10-20,1810,T,71,6.0NRT,287.3,17.4,D
48.737,-101.989,317.7,1.2,1.1,2017-10-20,1810,T,78,6.0NRT,295.3,16.8,D
47.294,-97.077,321.7,2.1,1.4,2017-10-20,1810,T,81,6.0NRT,293.2,50.5,D
47.282,-97.083,334,2.1,1.4,2017-10-20,1810,T,89,6.0NRT,292.9,92.9,D
47.276,-97.056,307.3,2.1,1.4,2017-10-20,1810,T,38,6.0NRT,291.3,13.3,D
48.214,-102.275,324.2,1.2,1.1,2017-10-20,1810,T,83,6.0NRT,294.5,25.2,D
48.211,-102.259,334,1.2,1.1,2017-10-20,1810,T,89,6.0NRT,295.2,40.7,D
48.209,-102.266,330.4,1.2,1.1,2017-10-20,1810,T,87,6.0NRT,294.8,34.7,D
47.242,-98.591,303.1,1.8,1.3,2017-10-20,1810,T,0,6.0NRT,285.1,11.7,D
47.237,-98.569,302.3,1.8,1.3,2017-10-20,1810,T,35,6.0NRT,284.5,11.2,D
48.05,-102.76,307.7,1.1,1.1,2017-10-20,1810,T,65,6.0NRT,295,6.6,D
48.041,-102.875,308.9,1.1,1.1,2017-10-20,1810,T,59,6.0NRT,296.9,6,D
48.038,-102.86,313.2,1.1,1.1,2017-10-20,1810,T,73,6.0NRT,297,10.1,D
48.035,-102.868,315.8,1.1,1.1,2017-10-20,1810,T,57,6.0NRT,297.5,13.1,D
47.68,-101.281,307.6,1.3,1.1,2017-10-20,1810,T,66,6.0NRT,293.4,8.5,D
40.432,-109.814,307,1,1,2017-10-20,1810,T,62,6.0NRT,294.9,3.7,D
38.611,-104.732,332.1,1.4,1.2,2017-10-20,1810,T,87,6.0NRT,300.4,41.8,D
38.608,-104.716,333.6,1.4,1.2,2017-10-20,1810,T,88,6.0NRT,300.1,45.5,D
38.6,-104.735,314.3,1.4,1.2,2017-10-20,1810,T,72,6.0NRT,298.8,12.4,D
37.384,-101.581,310.8,2.2,1.4,2017-10-20,1810,T,63,6.0NRT,295.5,16.7,D
39.243,-121.713,302.4,4.1,1.9,2017-10-20,1810,T,52,6.0NRT,287,38.3,D
39.153,-121.678,307.9,4.1,1.9,2017-10-20,1810,T,66,6.0NRT,287.5,57.6,D
39.149,-121.684,307.4,4.1,1.9,2017-10-20,1810,T,65,6.0NRT,287.4,58.7,D
39.081,-121.687,300.7,4.1,1.9,2017-10-20,1810,T,36,6.0NRT,286.6,32.4,D
36.197,-101.804,315.9,2.3,1.5,2017-10-20,1810,T,73,6.0NRT,295.4,34.7,D
37.681,-119.529,301.4,2.9,1.6,2017-10-20,1810,T,37,6.0NRT,276,41.2,D
35.306,-112.126,328.1,1.1,1,2017-10-20,1810,T,68,6.0NRT,296,21.7,D
35.298,-112.139,318.2,1.1,1,2017-10-20,1810,T,47,6.0NRT,294.9,11.2,D
35.296,-112.128,323,1.1,1,2017-10-20,1810,T,77,6.0NRT,295.8,16.3,D
30.096,-82.854,314.1,2.9,1.6,2017-10-20,1810,A,70,6.0NRT,299.9,34.9,D
30.356,-84.333,322,3.6,1.8,2017-10-20,1810,A,79,6.0NRT,294.2,96.5,D
30.347,-84.369,316.4,3.6,1.8,2017-10-20,1810,A,69,6.0NRT,292.1,67.2,D
30.364,-84.34,323,3.6,1.8,2017-10-20,1810,A,67,6.0NRT,293.8,95.8,D
30.284,-85.258,334.1,4.1,1.9,2017-10-20,1810,A,88,6.0NRT,293.1,245,D
30.299,-85.226,308.6,4.1,1.9,2017-10-20,1810,A,51,6.0NRT,293.2,41.9,D
30.289,-85.267,328.2,4.1,1.9,2017-10-20,1810,A,84,6.0NRT,292.8,184.6,D
31.424,-86.138,311.9,4.4,1.9,2017-10-20,1810,A,65,6.0NRT,294.6,65.6,D
32.115,-83.23,313.1,2.7,1.6,2017-10-20,1810,A,68,6.0NRT,300,34,D
31.441,-86.144,315.6,4.4,1.9,2017-10-20,1810,A,71,6.0NRT,293.7,93.1,D
32.303,-82.48,309.5,2.4,1.5,2017-10-20,1810,A,59,6.0NRT,298.6,17.4,D
32.118,-83.236,310.5,2.7,1.6,2017-10-20,1810,A,61,6.0NRT,299.7,23.9,D
31.426,-86.142,324.1,4.4,1.9,2017-10-20,1810,A,80,6.0NRT,294.3,161,D
32.312,-82.487,312.2,2.4,1.5,2017-10-20,1810,A,66,6.0NRT,299.6,26.3,D
31.942,-84.489,311.7,3.3,1.7,2017-10-20,1810,A,65,6.0NRT,299.5,38.5,D
31.934,-84.522,337,3.3,1.7,2017-10-20,1810,A,89,6.0NRT,301.5,199.1,D
31.876,-84.918,310,3.6,1.8,2017-10-20,1810,A,34,6.0NRT,297.8,37,D
31.939,-84.495,320.5,3.3,1.7,2017-10-20,1810,A,77,6.0NRT,299.5,81.7,D
31.931,-84.528,328.4,3.3,1.7,2017-10-20,1810,A,84,6.0NRT,301.2,131.4,D
32.327,-82.848,311.6,2.5,1.5,2017-10-20,1810,A,65,6.0NRT,298.6,29.1,D
31.886,-84.928,317.4,3.6,1.8,2017-10-20,1810,A,64,6.0NRT,299.6,79.1,D
31.892,-85.294,310.5,3.8,1.8,2017-10-20,1810,A,63,6.0NRT,296.3,48.4,D
31.908,-85.299,316.1,3.8,1.8,2017-10-20,1810,A,72,6.0NRT,295.7,81.3,D
31.595,-86.658,307.6,4.7,2,2017-10-20,1810,A,42,6.0NRT,291.4,60.1,D
33.24,-81.242,313.6,1.9,1.3,2017-10-20,1810,A,69,6.0NRT,302.6,18,D
32.323,-85.596,306.2,3.8,1.8,2017-10-20,1810,A,53,6.0NRT,295.7,37.6,D
32.973,-82.918,310.9,2.5,1.5,2017-10-20,1810,A,30,6.0NRT,297.3,23.5,D
32.33,-85.602,307.3,3.8,1.8,2017-10-20,1810,A,58,6.0NRT,295.8,42.5,D
32.972,-82.895,324,2.5,1.5,2017-10-20,1810,A,70,6.0NRT,299.9,71,D
32.874,-83.895,323.1,2.9,1.6,2017-10-20,1810,A,80,6.0NRT,297.6,86,D
32.867,-83.924,324.7,2.9,1.6,2017-10-20,1810,A,81,6.0NRT,297.8,94.8,D
32.84,-86.249,306.8,4.1,1.9,2017-10-20,1810,A,60,6.0NRT,294.9,44.9,D
32.844,-86.258,310.1,4.1,1.9,2017-10-20,1810,A,67,6.0NRT,295,63.6,D
34.716,-77.355,316,1.1,1,2017-10-20,1810,A,71,6.0NRT,299.9,11.3,D
33.221,-85.582,306.4,3.6,1.8,2017-10-20,1810,A,58,6.0NRT,295.2,35.1,D
33.917,-82.744,311,2.3,1.5,2017-10-20,1810,A,67,6.0NRT,299.3,25.5,D
33.911,-82.768,315.4,2.3,1.5,2017-10-20,1810,A,73,6.0NRT,297.8,37.5,D
34.9,-77.629,310,1.1,1.1,2017-10-20,1810,A,57,6.0NRT,298.4,6.2,D
34.934,-78.093,313.9,1.2,1.1,2017-10-20,1810,A,58,6.0NRT,302.6,8.5,D
34.929,-78.358,316.6,1.2,1.1,2017-10-20,1810,A,69,6.0NRT,300.2,12.4,D
35.003,-78.116,311.7,1.2,1.1,2017-10-20,1810,A,30,6.0NRT,301.6,5.6,D
35.01,-78.131,312.6,1.2,1.1,2017-10-20,1810,A,51,6.0NRT,301.8,6.7,D
35.118,-77.784,315.7,1.1,1.1,2017-10-20,1810,A,69,6.0NRT,302.4,10,D
35.142,-77.963,311,1.2,1.1,2017-10-20,1810,A,50,6.0NRT,300.2,5.4,D
35.14,-77.975,315.3,1.2,1.1,2017-10-20,1810,A,69,6.0NRT,302.7,9.2,D
35.228,-77.567,320.7,1.1,1.1,2017-10-20,1810,A,76,6.0NRT,301,16.1,D
35.216,-77.639,318,1.1,1.1,2017-10-20,1810,A,66,6.0NRT,301,12.2,D
35.214,-77.651,316.3,1.1,1.1,2017-10-20,1810,A,53,6.0NRT,301.3,10.5,D
35.182,-77.845,314.4,1.1,1.1,2017-10-20,1810,A,67,6.0NRT,302.9,7.9,D
35.221,-77.665,315.7,1.1,1.1,2017-10-20,1810,A,34,6.0NRT,299.3,9.5,D
35.219,-78.171,313.7,1.2,1.1,2017-10-20,1810,A,66,6.0NRT,300.2,8.9,D
35.273,-78.028,312.3,1.2,1.1,2017-10-20,1810,A,63,6.0NRT,300.7,7.5,D
35.297,-78.145,311,1.2,1.1,2017-10-20,1810,A,61,6.0NRT,299.1,7.6,D
35.295,-78.157,319.6,1.2,1.1,2017-10-20,1810,A,75,6.0NRT,300.2,16.4,D
35.395,-77.62,314.3,1.1,1.1,2017-10-20,1810,A,60,6.0NRT,302.9,6.6,D
35.468,-77.557,318.4,1.1,1,2017-10-20,1810,A,74,6.0NRT,300.4,12.4,D
35.059,-79.988,350.1,1.5,1.2,2017-10-20,1810,A,96,6.0NRT,300,101.6,D
35.056,-80.003,363.9,1.5,1.2,2017-10-20,1810,A,100,6.0NRT,304.6,162.2,D
35.597,-77.633,323.7,1.1,1,2017-10-20,1810,A,80,6.0NRT,300.8,19.3,D
35.595,-77.645,314.3,1.1,1,2017-10-20,1810,A,69,6.0NRT,299.9,9.3,D
35.413,-79.485,324.2,1.3,1.1,2017-10-20,1810,A,80,6.0NRT,299.9,28,D
35.755,-77.511,310,1.1,1,2017-10-20,1810,A,49,6.0NRT,299.2,5.6,D
35.695,-77.871,317.8,1.1,1.1,2017-10-20,1810,A,74,6.0NRT,298.7,13.7,D
35.693,-77.883,323.5,1.1,1.1,2017-10-20,1810,A,80,6.0NRT,298.7,20.2,D
35.412,-79.476,316,1.3,1.1,2017-10-20,1810,A,72,6.0NRT,299.6,15.7,D
35.41,-79.491,313.9,1.3,1.1,2017-10-20,1810,A,65,6.0NRT,298.7,13.1,D
35.703,-77.937,312.8,1.1,1.1,2017-10-20,1810,A,53,6.0NRT,300.6,7.3,D
35.746,-77.859,310,1.1,1.1,2017-10-20,1810,A,61,6.0NRT,297.6,6.7,D
35.772,-77.878,318.3,1.1,1.1,2017-10-20,1810,A,75,6.0NRT,297.7,14.4,D
35.77,-77.89,309.8,1.1,1.1,2017-10-20,1810,A,61,6.0NRT,297.1,6.4,D
35.778,-77.987,317.2,1.1,1.1,2017-10-20,1810,A,73,6.0NRT,297.2,13.4,D
35.776,-77.999,313.4,1.1,1.1,2017-10-20,1810,A,68,6.0NRT,298.3,9.6,D
36.059,-76.829,306.9,1,1,2017-10-20,1810,A,49,6.0NRT,296.8,5.5,D
36.105,-76.899,308.1,1,1,2017-10-20,1810,A,55,6.0NRT,296.5,6.1,D
35.991,-77.938,319.1,1.1,1.1,2017-10-20,1810,A,76,6.0NRT,298.3,16.1,D
36.049,-77.764,312,1.1,1,2017-10-20,1810,A,66,6.0NRT,298.9,8.5,D
36.276,-76.502,314.7,1,1,2017-10-20,1810,A,39,6.0NRT,295.6,8.3,D
36.214,-76.907,311.4,1,1,2017-10-20,1810,A,65,6.0NRT,298.3,7.6,D
36.286,-76.499,310.4,1,1,2017-10-20,1810,A,44,6.0NRT,296.5,4.5,D
36.285,-76.51,316.7,1,1,2017-10-20,1810,A,69,6.0NRT,296.9,10.1,D
36.11,-77.724,308.5,1.1,1,2017-10-20,1810,A,58,6.0NRT,298.4,4.9,D
36.067,-78.041,309.5,1.1,1.1,2017-10-20,1810,A,61,6.0NRT,297.8,7.1,D
36.26,-78.368,309.3,1.2,1.1,2017-10-20,1810,A,61,6.0NRT,297,6.7,D
34.844,-85.988,306.9,3.5,1.8,2017-10-20,1810,A,64,6.0NRT,293,39.9,D
34.854,-85.994,304.9,3.5,1.8,2017-10-20,1810,A,60,6.0NRT,292.6,31.5,D
36.465,-78.316,308.4,1.1,1.1,2017-10-20,1810,A,53,6.0NRT,297.7,5.9,D
36.474,-78.319,310.1,1.1,1.1,2017-10-20,1810,A,64,6.0NRT,298.4,7.3,D
36.921,-77.81,310.9,1.1,1,2017-10-20,1810,A,66,6.0NRT,296.5,7.6,D
36.919,-77.822,329.6,1.1,1,2017-10-20,1810,A,85,6.0NRT,297.2,28.2,D
37.405,-80.202,335.4,1.3,1.1,2017-10-20,1810,A,89,6.0NRT,295.2,53.7,D
37.402,-80.216,322.7,1.3,1.2,2017-10-20,1810,A,81,6.0NRT,295.3,29.3,D
38.105,-77.948,315.6,1.1,1,2017-10-20,1810,A,64,6.0NRT,297,11.7,D
38.353,-79.101,319.1,1.2,1.1,2017-10-20,1810,A,78,6.0NRT,297.9,16.7,D
38.443,-78.621,308.6,1.1,1.1,2017-10-20,1810,A,61,6.0NRT,297.5,5.3,D
38.447,-78.628,307.1,1.1,1.1,2017-10-20,1810,A,49,6.0NRT,297.1,5.4,D
38.472,-78.765,307.8,1.1,1.1,2017-10-20,1810,A,63,6.0NRT,296,6.6,D
38.52,-78.864,311.9,1.1,1.1,2017-10-20,1810,A,70,6.0NRT,298,8.4,D
38.347,-84.27,311.8,2.2,1.4,2017-10-20,1810,A,70,6.0NRT,296,25.5,D
39.674,-77.343,321.5,1,1,2017-10-20,1810,A,80,6.0NRT,296.2,17.6,D
40.012,-77.735,306,1,1,2017-10-20,1810,A,61,6.0NRT,295.6,5,D
41.449,-81.682,312.1,1.3,1.1,2017-10-20,1810,A,39,6.0NRT,299.7,9.6,D
40.63,-85.705,314.6,2.3,1.5,2017-10-20,1810,A,71,6.0NRT,295.9,32,D
40.624,-85.731,309.1,2.3,1.5,2017-10-20,1810,A,47,6.0NRT,295.2,17.7,D
41.458,-81.674,315.5,1.3,1.1,2017-10-20,1810,A,74,6.0NRT,299.3,13.5,D
40.626,-85.708,316.7,2.3,1.5,2017-10-20,1810,A,74,6.0NRT,295.9,40.5,D
42.808,-80.096,305.6,1.1,1,2017-10-20,1810,A,46,6.0NRT,294.2,6.2,D
42.776,-80.281,314.9,1.1,1.1,2017-10-20,1810,A,71,6.0NRT,295.9,12.5,D
42.883,-79.818,302.1,1.1,1,2017-10-20,1810,A,42,6.0NRT,291.1,3.7,D
42.892,-79.821,302.6,1.1,1,2017-10-20,1810,A,52,6.0NRT,291,4.1,D
42.295,-83.149,307.8,1.5,1.2,2017-10-20,1810,A,36,6.0NRT,294.8,7.6,D
42.291,-83.167,309.3,1.5,1.2,2017-10-20,1810,A,50,6.0NRT,296.1,9.8,D
42.296,-83.155,312,1.5,1.2,2017-10-20,1810,A,70,6.0NRT,295.7,14.3,D
42.857,-80.354,307.6,1.1,1.1,2017-10-20,1810,A,61,6.0NRT,293.5,6.4,D
42.854,-80.368,314.4,1.1,1.1,2017-10-20,1810,A,74,6.0NRT,294,12.4,D
42.89,-81.12,304.1,1.2,1.1,2017-10-20,1810,A,55,6.0NRT,292,5.5,D
41.634,-87.134,305.4,2.6,1.6,2017-10-20,1810,A,41,6.0NRT,292.6,19.5,D
44.931,-75.481,305.3,1.1,1,2017-10-20,1815,A,61,6.0NRT,290.6,7.1,D
45.781,-66.282,320.8,3.3,1.7,2017-10-20,1815,A,80,6.0NRT,287.6,106.6,D
45.779,-66.325,310.2,3.3,1.7,2017-10-20,1815,A,70,6.0NRT,288.8,55.7,D
49.015,-92.9,310.5,3.1,1.7,2017-10-20,1815,A,0,6.0NRT,288.7,51.4,D
49.005,-92.939,308.3,3.1,1.7,2017-10-20,1815,A,0,6.0NRT,290,43.3,D
49.003,-92.942,302.2,3.1,1.7,2017-10-20,1815,A,0,6.0NRT,289.8,25.2,D
43.661,-123.763,324,2.1,1.4,2017-10-20,1950,T,73,6.0NRT,281.5,74.9,D
48.539,-119.086,300.5,2.7,1.6,2017-10-20,1945,T,38,6.0NRT,273.7,29.1,D
48.535,-119.097,301.2,2.7,1.6,2017-10-20,1945,T,45,6.0NRT,272.7,31,D
49.904,-125.381,300.1,1.2,1.1,2017-10-20,1945,T,21,6.0NRT,269.9,9.8,D
49.898,-125.403,301.8,1.2,1.1,2017-10-20,1945,T,40,6.0NRT,270.1,10.6,D
48.461,-119.221,304.1,2.6,1.6,2017-10-20,1945,T,58,6.0NRT,274.4,42.4,D
49.134,-124.055,322.6,1.5,1.2,2017-10-20,1945,T,62,6.0NRT,270.4,42.7,D
18.533,-96.599,314,1,1,2017-10-20,1945,A,63,6.0NRT,299.4,6.2,D
19.388,-92.04,310.3,1.4,1.2,2017-10-20,1945,A,21,6.0NRT,291.2,9.1,D
18.474,-101.355,314.6,1.9,1.3,2017-10-20,1945,A,31,6.0NRT,299,15.5,D
18.486,-101.358,317.8,1.9,1.3,2017-10-20,1945,A,53,6.0NRT,300.3,20.7,D
20.553,-97.208,341.9,1,1,2017-10-20,1945,A,92,6.0NRT,299,41.9,D
20.552,-97.218,325.6,1,1,2017-10-20,1945,A,81,6.0NRT,296.6,17.8,D
20.833,-97.862,311.9,1.1,1,2017-10-20,1945,A,60,6.0NRT,297.4,5.6,D
20.56,-100.26,318.5,1.4,1.2,2017-10-20,1945,A,58,6.0NRT,302.4,9.9,D
21.167,-99.019,310.3,1.2,1.1,2017-10-20,1945,A,53,6.0NRT,297.1,7,D
21.165,-99.03,321,1.2,1.1,2017-10-20,1945,A,76,6.0NRT,297.3,18.9,D
22.422,-99.201,314.4,1.2,1.1,2017-10-20,1945,A,62,6.0NRT,301.1,8.5,D
23.652,-97.948,319.4,1,1,2017-10-20,1945,A,73,6.0NRT,299.4,12.2,D
23.651,-97.958,329.1,1,1,2017-10-20,1945,A,83,6.0NRT,300.7,23.4,D
26.375,-97.935,365.7,1,1,2017-10-20,1945,A,100,6.0NRT,306.9,92.9,D
26.374,-97.945,382.4,1,1,2017-10-20,1945,A,100,6.0NRT,309.6,153.7,D
26.384,-97.936,343.8,1,1,2017-10-20,1945,A,86,6.0NRT,298.8,40.5,D
26.383,-97.946,348.9,1,1,2017-10-20,1945,A,94,6.0NRT,304.2,50.2,D
26.344,-98.994,330.4,1.1,1,2017-10-20,1945,A,83,6.0NRT,304.4,16.3,D
31.522,-87.089,316.1,4.3,1.9,2017-10-20,1950,A,61,6.0NRT,279.5,121.1,D
31.522,-87.093,319.1,4.3,1.9,2017-10-20,1950,A,55,6.0NRT,278.6,134.5,D
30.371,-99.354,331.6,1,1,2017-10-20,1950,A,86,6.0NRT,291.4,31.1,D
30.369,-99.364,319.6,1,1,2017-10-20,1950,A,77,6.0NRT,291.2,17.4,D
31.811,-94.263,305.6,1.4,1.2,2017-10-20,1950,A,34,6.0NRT,281.6,7.3,D
32.851,-87.223,308,4.4,1.9,2017-10-20,1950,A,66,6.0NRT,291.4,56.8,D
32.854,-87.232,308.5,4.4,1.9,2017-10-20,1950,A,67,6.0NRT,289.9,57.7,D
32.535,-98.474,325.9,1,1,2017-10-20,1950,A,81,6.0NRT,290.3,21.2,D
32.691,-103.292,314.2,1.3,1.1,2017-10-20,1950,A,65,6.0NRT,297.2,13.5,D
35.007,-91.065,311.5,2.6,1.5,2017-10-20,1950,A,32,6.0NRT,283.9,32.2,D
35.021,-91.067,310.9,2.6,1.5,2017-10-20,1950,A,25,6.0NRT,285.3,29.7,D
35.019,-91.094,311.4,2.5,1.5,2017-10-20,1950,A,27,6.0NRT,282.3,33.9,D
36.351,-89.744,319,3.2,1.7,2017-10-20,1950,A,70,6.0NRT,294.7,76.4,D
36.349,-89.752,316.6,3.2,1.7,2017-10-20,1950,A,66,6.0NRT,294.4,65.2,D
36.342,-90.853,313.4,2.7,1.6,2017-10-20,1950,A,55,6.0NRT,277.9,58.1,D
35.82,-106.757,306.1,1.9,1.3,2017-10-20,1950,A,40,6.0NRT,290.4,15.7,D
35.242,-112.633,315.1,4.5,1.9,2017-10-20,1950,A,68,6.0NRT,300,77.3,D
35.244,-112.638,314.6,4.5,1.9,2017-10-20,1950,A,66,6.0NRT,299.8,72.2,D
39.792,-95.91,352.4,1.5,1.2,2017-10-20,1950,A,97,6.0NRT,295.4,113.7,D
48.028,-95.998,311.4,1.9,1.3,2017-10-20,1950,A,71,6.0NRT,297.5,16.3,D
48.04,-96,309,1.9,1.3,2017-10-20,1950,A,67,6.0NRT,297.9,12.1,D
48.118,-95.471,321.7,2,1.4,2017-10-20,1950,A,74,6.0NRT,296.5,40.1,D
48.116,-95.498,323.4,2,1.4,2017-10-20,1950,A,80,6.0NRT,297.3,44.5,D
48.13,-95.473,330.7,2,1.4,2017-10-20,1950,A,73,6.0NRT,297.2,65.3,D
48.142,-95.475,333.1,2,1.4,2017-10-20,1950,A,84,6.0NRT,297.7,74.7,D
48.295,-99.274,328,1.3,1.1,2017-10-20,1950,A,81,6.0NRT,282.6,36,D
48.294,-99.292,333.8,1.3,1.1,2017-10-20,1950,A,89,6.0NRT,284.5,47,D
48.422,-98.586,314.6,1.4,1.2,2017-10-20,1950,A,75,6.0NRT,294.4,18.3,D
48.42,-98.604,320,1.4,1.2,2017-10-20,1950,A,80,6.0NRT,294.1,26.8,D
48.455,-98.34,309.4,1.4,1.2,2017-10-20,1950,A,68,6.0NRT,283.9,16.4,D
48.379,-99.441,305.7,1.3,1.1,2017-10-20,1950,A,62,6.0NRT,290.4,7.7,D
49.004,-92.926,338.2,2.8,1.6,2017-10-20,1955,A,0,6.0NRT,293.8,174.1,D
48.627,-98.447,326.5,1.4,1.2,2017-10-20,1955,A,84,6.0NRT,294.7,34.8,D
48.626,-98.467,328.5,1.4,1.2,2017-10-20,1955,A,86,6.0NRT,295.7,39,D
49.019,-92.927,349.1,2.8,1.6,2017-10-20,1955,A,0,6.0NRT,294.6,262.1,D
48.638,-98.45,322.2,1.4,1.2,2017-10-20,1955,A,81,6.0NRT,294.9,27.9,D
48.636,-98.469,369.9,1.4,1.2,2017-10-20,1955,A,100,6.0NRT,298.3,190.4,D
48.419,-101.616,310.9,1.1,1,2017-10-20,1955,A,71,6.0NRT,296.2,8.7,D
48.538,-101.915,315.9,1.1,1,2017-10-20,1955,A,74,6.0NRT,299.2,11.4,D
48.56,-101.891,311.6,1.1,1,2017-10-20,1955,A,66,6.0NRT,298,7.1,D
48.612,-101.897,306.4,1.1,1,2017-10-20,1955,A,59,6.0NRT,295.8,4.6,D
48.685,-101.617,320.1,1.1,1,2017-10-20,1955,A,79,6.0NRT,295.6,17.3,D
48.702,-101.84,333.6,1.1,1,2017-10-20,1955,A,88,6.0NRT,297.1,35,D
49.158,-97.582,312.4,1.6,1.2,2017-10-20,1955,A,72,6.0NRT,295.6,15.8,D
49.17,-97.584,310.2,1.6,1.2,2017-10-20,1955,A,70,6.0NRT,294.8,12,D
48.779,-101.604,306.9,1.1,1,2017-10-20,1955,A,55,6.0NRT,292,6.1,D
48.74,-101.999,308.8,1.1,1,2017-10-20,1955,A,65,6.0NRT,292.5,6.8,D
48.783,-101.928,323.9,1.1,1,2017-10-20,1955,A,82,6.0NRT,295.4,20.4,D
48.781,-101.942,309.1,1.1,1,2017-10-20,1955,A,66,6.0NRT,296.4,6.1,D
48.822,-101.998,332.1,1.1,1,2017-10-20,1955,A,87,6.0NRT,296.9,31.7,D
48.82,-102.013,320.5,1.1,1,2017-10-20,1955,A,79,6.0NRT,296.5,16.9,D
48.9,-101.726,305.6,1.1,1,2017-10-20,1955,A,59,6.0NRT,294.9,4.8,D
48.887,-101.994,311.7,1.1,1,2017-10-20,1955,A,70,6.0NRT,295.8,8.9,D
48.894,-102.16,312.2,1.1,1,2017-10-20,1955,A,70,6.0NRT,297.9,8.5,D
48.931,-102.368,311.6,1.1,1,2017-10-20,1955,A,68,6.0NRT,298.7,7,D
48.93,-102.382,309.1,1.1,1,2017-10-20,1955,A,64,6.0NRT,298.9,5,D
49.151,-100.761,312.8,1.2,1.1,2017-10-20,1955,A,73,6.0NRT,291.8,12.8,D
49.15,-100.777,309.3,1.2,1.1,2017-10-20,1955,A,68,6.0NRT,291.4,9.9,D
49.259,-100.531,307.4,1.2,1.1,2017-10-20,1955,A,65,6.0NRT,288.9,9.9,D
